Date,ODA/NGA_LE_Value,ODA/NGA_LP_Value,ODA/NGA_PPPGDP_Value,ODA/NGA_BCA_NGDPD_Value,ODA/NGA_TX_RPCH_Value,ODA/NGA_TXG_RPCH_Value,ODA/NGA_TM_RPCH_Value,ODA/NGA_TMG_RPCH_Value,ODA/NGA_GGXWDG_NGDP_Value,ODA/NGA_GGXWDN_NGDP_Value,ODA/NGA_GGXCNL_NGDP_Value,ODA/NGA_GGXONLB_NGDP_Value,ODA/NGA_GGR_NGDP_Value,ODA/NGA_GGX_NGDP_Value,ODA/NGA_NGSD_NGDP_Value,ODA/NGA_PPPEX_Value,ODA/NGA_PCPIPCH_Value,ODA/NGA_PCPIEPCH_Value,ODA/NGA_PCPI_Value,ODA/NGA_PCPIE_Value,ODA/NGA_PPPSH_Value,ODA/NGA_NID_NGDP_Value,ODA/NGA_LUR_Value
2005-12-31,,0.027533521364685003,0.114191222563,0.65742834220699,-2.7763376537055,-2.628807106599,-0.85862738380724,-0.79565917097995,-0.46961047237195,-0.6297709923664101,0.55580357142857,0.51372118551043,0.0023727607070828,-0.16323280069876,0.33688165309956,0.16035305221805998,0.19032064529031,0.15557553956835,0.17857331711702001,0.11565020119558,0.030837004405286,0.0098228903110582,-0.11194029850746
2006-12-31,,0.027529669071507,0.12127189011614001,-0.24664466446645003,-0.34312441534144,-0.41488118426178,-1.1466074313408998,1.3812260536398,-0.59699624530663,-0.71252973830293,-0.32722657543318,-0.38388324873096,-0.13157375626307002,-0.022718899668427002,-0.057638793222206997,0.15984786862179998,-0.53976254480287,-0.26502377864246,0.082166786312515,0.08500437860864099,0.031339031339031,0.25887988209285,0.033613445378151
2007-12-31,,0.027499214308162996,0.12479069222000001,-0.36279205607477,-1.8120193677015,-2.5699067909454,49.258953168044,-2.5333869670153,0.05751552795031,-0.054896551724138,-0.8246391076115501,-0.7428277181109301,-0.18653461748137,0.05786629806484,-0.10651112475514,0.015940710413586003,-0.34132392309564,-0.22752941176470998,0.05413361342215099,0.06566347469220299,0.038674033149171,0.15032488438799,0.032520325203252
2008-12-31,,0.027500104272387,0.10681121694677001,-0.16976808140067998,-2.4847421957208,-1.9877014418999,-0.4417342688007,-0.26023084994753,-0.11582285915658001,-0.81260945709282,2.8372310570627004,1.7168192219679999,0.16212442756617998,-0.0077210904555443,-0.1732002617801,0.08845314278251501,1.1394790319601,1.3070362473348,0.11580465421172999,0.15147625160462,0.054521276595745,-0.17510559259071,0.17322834645669002
2009-12-31,,0.027494756782356,0.10383246959411001,-0.43071657281660997,-1.9671627687219,-1.597037355088,-0.76966126656848,-0.79330181245075,0.27912847083832,9.417445482866,-2.4524622135544,-2.1012844809434,-0.45648517468403005,0.03357873945053,0.062413424625004994,-0.05131984916009599,0.083067092651757,-0.080076577766042,0.12542886685153,0.13935340022297,0.09962168978562401,0.33793954349167,0.32214765100671
2010-12-31,,0.027503061748555,0.11943576693699,-0.24980605120248,0.63507572056668,1.378640776699,6.1867007672634005,9.869233701868101,-0.0050893228084752,0.37948564593301,-0.29875797247397995,-0.32390057361377,0.09823165340406699,-0.038800092656938,-0.21181642080167004,0.25250243920066,0.09383720003189,-0.15737351991389,0.13720597600827,0.1174168297456,0.04931192660550499,-0.20273884175581,0.071065989847716
2011-12-31,,0.027497420715023,0.070526190818373,-0.22518097207858997,-2.2747236331043,-2.2408163265306,-0.7092526690391501,-0.66197825324448,0.06148867313915799,-0.10698027314112,-1.1086644327429,-1.3684954751131002,0.42734079381692,0.040788046752621,-0.092116457132054,0.07295047676750199,-0.20983965014576997,-0.11999659342531,0.10840486573330001,0.10332749562172,0.0087431693989071,-0.06240240587588901,0.13270142180095001
2012-12-31,,0.027503710818126,0.061515095976157,0.45378712045379,-1.1248095628735,-1.2668128654971,-3.141166870665,-2.4223306008093997,0.022915027537372002,-0.11445563782011998,-0.19823788546256,0.026861089792785998,-0.19076090021998,-0.19056439942113002,0.0029153001197356,0.07343569335018402,0.12692556037266,0.15977934772089,0.12217040908451,0.11984126984127,0.011917659804983998,-0.080434246237355,
2013-12-31,,0.027495872584248,0.06964810835421001,-0.08905210006885499,-1.0760563380282,-1.0246575342466,-0.6259527439024399,-0.77938279711097,-0.0046149408710701,0.25849780701754,-7.2115384615385,-1.923019431988,-0.23001324318673,-0.048272902810556004,-0.029898780171295,0.043186372745490996,-0.30621265449783003,-0.33761682242991,0.08476340205044201,0.079376328844791,0.021413276231263,-0.012610678830158,
2014-12-31,,0.027504400940442,0.08758068197473699,-0.07583774250440899,-5.271604938271599,45.462962962963,-2.4261334691798,-1.327380952381,0.022022602144306,1.4333478544979,-0.24812030075188,-0.41619433198381,-0.039467728795148,-0.074842200180343,-0.0017657445556210002,0.046909518778215,-0.021708352996696996,0.13378684807256,0.082923377356821,0.09,0.036687631027253996,0.01820652173913,
2015-12-31,,0.027498303993377,0.09264050684844699,-0.38904034896401,13.488439306357998,-2.7285771223595,1.77031612788,17.976767676768,0.048672148190152004,-0.50351340464575,0.28117647058823997,0.6324549237170601,-0.020450475921214,0.021117608836906998,-0.063893653516295,0.047514192327542,0.053907380607815004,-0.055555555555556,0.087387059074858,0.085002439656159,0.033367037411527,0.015745930077395002,
2016-12-31,,0.027500965191556002,0.09197035201573898,-0.24988844265953,-0.30141631757431,-0.25824302513258,-0.42556895106698,-0.45158886464043996,0.0050468637346791,-0.06544667808527901,-0.10881542699725,-0.20050977060323,-0.0095247258033481,-0.026726057906459003,-0.024393037104901,0.04379338281985601,-0.05710035473166299,-0.058823529411765,0.082398215668373,0.07999755715697501,0.030332681017612006,0.0087362059905412,
2017-12-31,,0.027500054455553,0.09269719228828098,-0.046995835812016995,0.022272986864648996,0.022691949020827003,-0.35387205387204995,-0.42337183344657003,0.04160688665710201,0.088646667309733,0.31787738279237,0.72263549415515,-0.078970373967946,-0.016100032690422,-0.0008803850217162,0.034687113218234,-0.09211165048543699,-0.125,0.07480701679461,0.070000565474202,0.029439696106363,0.0042325975125351,
2018-12-31,,0.027500715474386,0.091390423071987,-0.2059925093633,-0.28854748603352004,-0.33404255319149,-0.21625846795206,-0.39235818885709,0.050103305785124,-0.0069998227892964,0.08991399530883501,0.14867365823566,-0.043872600717148,-0.015366724811031001,-0.015978382188803,0.028688732322976,-0.064296217083278,0.0,0.070002731765465,0.069999615650703,0.027675276752767996,0.0036960186746206,
2019-12-31,,0.027497098646034997,0.090283729502261,-0.15330188679245002,-0.16882606988614,-0.20903696942035999,-0.12234042553191,-0.21689750692520998,0.11534677816035001,0.12563576336218,0.16535150645624,0.15037593984962,-0.030222810500772003,0.015775265733086002,-0.0087755954868367,0.029869425966987006,0.0,0.0,0.06999986074298299,0.07000008980127,0.026929982046677996,0.0031009755152142,
