Date,ODA/MAR_LE_Value,ODA/MAR_LP_Value,ODA/MAR_PPPGDP_Value,ODA/MAR_BCA_NGDPD_Value,ODA/MAR_TX_RPCH_Value,ODA/MAR_TXG_RPCH_Value,ODA/MAR_TM_RPCH_Value,ODA/MAR_TMG_RPCH_Value,ODA/MAR_GGXWDG_NGDP_Value,ODA/MAR_GGXWDN_NGDP_Value,ODA/MAR_GGXCNL_NGDP_Value,ODA/MAR_GGXONLB_NGDP_Value,ODA/MAR_GGR_NGDP_Value,ODA/MAR_GGSB_NPGDP_Value,ODA/MAR_GGX_NGDP_Value,ODA/MAR_NGSD_NGDP_Value,ODA/MAR_PPPEX_Value,ODA/MAR_PCPIPCH_Value,ODA/MAR_PCPIEPCH_Value,ODA/MAR_PCPI_Value,ODA/MAR_PCPIE_Value,ODA/MAR_PPPSH_Value,ODA/MAR_NID_NGDP_Value,ODA/MAR_LUR_Value
2002-12-31,,0.012208233621198,0.049025119350377,-0.1444626551159,-0.39247544771807996,0.9318300996329301,-0.82825134770889,-0.9143005091913399,-0.01846194325474,-0.019257346799301002,0.15174825174825,-11.611111111110999,0.076042590949423,-0.16170785005882998,0.088147595974655,-0.027451753953380998,-0.0042049934296978,3.5334420880913995,-0.16236811254396,0.027791230078366,0.01428340604298,0.0045454545454545,-0.0083377954562839,-0.075228459530026
2003-12-31,,0.011478499229056001,0.084366148061824,-0.12588943623426,-1.3851182693451003,-1.6287549764748002,1.3433055419323001,4.9395770392749005,-0.041207481980103995,-0.047633058209579,-0.14288605545435998,-0.42146596858639,-0.050919435969324994,-0.23440946460798004,-0.066449734543586,0.032654992901088,-0.012404328318817999,-0.5815041381791999,0.24282715185444,0.011629774793588002,0.017756820764435,0.02262443438914,0.054959888923172,0.0086465502029293
2004-12-31,,0.010840108401084,0.07683739027432401,-0.46963055729493,-4.299691358024701,-2.3096848467405002,0.22247802427794003,0.047982366904035005,-0.042015501467824,-0.047202484512447,-0.11357733175915,-0.49622926093514,0.04183500586472,-0.08486118386589799,0.017648137956338,0.0090349613722667,-0.016835916622127,0.28374892519346995,-0.6948198198198199,0.014936432828395001,0.0054156710110297,-0.004424778761062001,0.064965451687201,-0.055633310006998005
2005-12-31,,0.01112600536193,0.062918876391398,0.054899645808737,-0.47123748947713,-1.4934622568948002,1.105632597158,0.95097880601844,0.046776704066412,0.05665722379603401,0.6470431539691,7.727544910179599,0.095613376699191,0.7882083571837399,0.17024805307182,-0.0077861406696082,-0.016852405544985,-0.34159410582718996,2.8653136531365,0.0098249859196061,0.020954417137164,-0.017777777777778,-0.011431513903193,0.024268247499073994
2006-12-31,,0.011069866101021003,0.11070598797881,0.20425293788472001,0.25154785069873997,-1.105767089735,-0.51239938206358,-0.5866158056223599,-0.08028066479763299,-0.081947091314319,-0.6705482775351801,-1.3986277873069999,0.041408182683158996,-0.6057938540332901,-0.09421406124838302,0.032566047606592,-0.015205971799834,2.3418107833164,0.5670644391408101,0.032844453625284,0.032824714600848,0.02262443438914,0.021912004722714002,-0.12533912099837
2007-12-31,,0.010981446272864,0.05438659278547701,-1.0432156133829,-0.08805653710247399,23.787368421053,1.6614974153744,2.7470411233701,-0.08002964060763201,-0.065987615227641,-0.93519882179676,1.5611015490534,0.093556993019771,-0.51887941534714,0.022278911564626,0.025712476250792,0.012352610892757,-0.38021308980213003,-0.39506548888212,0.02036,0.019862204724409,-0.026548672566372004,0.10384667663450001,0.012717121588088997
2008-12-31,,0.010894588372621,0.076581848826049,55.096774193548,-1.5838499690019,-0.75038219806353,-0.38926132447842005,-0.28438353230901,-0.11714202028338,-0.10555063756051,-6.3409090909091,0.12399193548387,0.08715703639341,-0.74092827004219,0.058925303610048,0.015652012842677,0.038269550748752,0.91110019646365,1.1294058408862,0.038917636912462,0.042289949622652,0.022727272727273,0.1733776628494,-0.023175089331292004
2009-12-31,,0.010809250408955,0.055544079755602,0.043511596703086,0.25511016724184,-4.4525348758081,-0.7558473533032399,-1.1232886960425,-0.0055570531030334,-0.0046115942639347,-3.5560283687943,-0.82660687593423,-0.099904706280164,4.9381107491857,-0.023377113052221,-0.08203896774977999,0.0074786324786324,-0.75019275250578,-1.3721920075668002,0.009716339487015,-0.015740740740741,0.053333333333333004,-0.064854654213454,-0.049435618729097
2010-12-31,,0.010693659960652,0.049088474611185,-0.24136664217487,-5.0850253807107,-3.7041490095595004,-1.3029411764706,0.8064320388349498,0.069621968764987,0.074254283900994,1.4250832408435,-4.5758620689655,-0.059560807349476,1.3773998902906999,0.026542693520365004,0.023245033112582997,-0.0055673382820784,0.022633744855967,-2.3748411689962,0.0099311453048945,0.021636876763876,-0.016877637130802,-0.017169790147009,-0.0035184167124794
2011-12-31,,0.010549119336912,0.071527450518379,0.9489104116222801,-0.7987987987988001,-0.86588432523051,-11.320388349515,-4.2465569365133,0.060177784708955,0.062760929499803,0.53729977116705,1.1432015429122,0.010131822638632,0.5699123211813599,0.082333030369511,-0.09701637434470299,-0.019728072513996,-0.087525150905433,-0.5743992606284699,0.0090749306197966,0.0092081031307551,0.0085836909871244,0.026290248915277998,-0.016661149729669998
2012-12-31,,0.010407928666853,0.045129487866668004,0.21083364393092002,-1.3314462171898998,2.8209239130435,-1.1425883617793,-0.5673047077082299,0.11150133308817,0.11015991253914001,0.09467103304554902,0.10798650168729,0.032858786310037004,0.09038800705467401,0.044883303411131,-0.085256594036697,-0.013598041881969001,0.41896361631753004,1.8186753528773,0.012871169131196002,0.025967153284672,-0.0042553191489361,-0.018969209801686,0.0085278276481148
2013-12-31,,0.010177725847119,0.059364233301481,-0.22214241740201,-4.6583850931677,-0.54569376289026,-2.014137606032,-0.16857962697273998,0.06805737067610701,0.06885098143944501,-0.25006799020941,-0.4036548223350301,-0.014862513052558,-0.23170238576628,-0.062770202859993,0.04137120470127299,-0.0044113592500688,0.46153846153846,-0.8551617873651801,0.018807982984116,0.00376180566672,0.012820512820513002,-0.03144226134785,0.027481085892301003
2014-12-31,,0.0099229902900801,0.052487410883121,-0.09879963065558599,1.4940577249576001,0.92673763306199,5.996282527881,1.1788898475696998,0.021932066353794,0.022127832346924,-0.098458748866727,-0.2642151855635,-0.012507508038017,0.09614035087719301,-0.026582690203732,0.034084496444829,0.0013846579894766,-0.40829346092503993,4.7287234042553,0.011122660199176999,0.021538243450371995,0.0042194092827004,0.0045957496633688,-0.010828370330265
2015-12-31,,0.0097652129358931,0.06651543862683901,-0.14578454332552998,-0.27382573179033,-0.20929476763080998,-0.21160998937301004,-0.11259239704329,0.0034708013155701,0.0034833623613531,-0.13817377312953,-0.27857473391948,0.0065834198003505,-0.15140845070423,-0.015249088699879,0.054171062684178,0.0011061946902655,0.84007187780773,-0.15738161559889002,0.020480604489742,0.018143972246313998,0.0084033613445378,0.014365220431831001,-0.010946907498631999
2016-12-31,,0.0096707757514252,0.07025925147725098,-0.12268677176147999,0.035739395359737,0.012638717632553002,0.18449873631003,0.13312509296445,-0.011207104881584998,-0.011281629670228997,-0.18459743290548,-0.48364336112893,0.0015284541286034,-0.1597510373444,-0.023073601085816003,0.031025676421866002,0.0030386740331491,0.123046875,0.26721763085399,0.022996917672584,0.022999863704511,0.0083333333333333,0.0052855337240033,-0.011068068622025
2017-12-31,,0.009548585449493,0.07478792178851801,-0.1416015625,-0.041067994116982004,-0.018467782851345,-0.012091038406828002,-0.030847991598845003,-0.016542938319127,-0.016692074344405002,-0.13251287922152,-0.4472049689441,0.00035491198182856,-0.11245791245791001,-0.014303757499211,0.033439330543933,0.0013770311209034,0.0,0.0,0.023001759007549003,0.022999034073877003,0.012396694214876,0.0078008915304605,-0.011191941801903001
2018-12-31,,0.0094582723279649,0.076175674160004,-0.0045506257110352,0.0069608305804624,0.0076501602398428,-0.0083513318934486,0.013815522145469,-0.016914402870323,-0.017053729426688,-0.04387990762124701,-0.20674157303370996,-0.008443908323281,-0.21977744056651,-0.011884550084889998,0.0094901859169529,0.00082508250825073,0.0,0.0,0.023002879473468,0.023002914028032995,0.016326530612245004,0.0077405086619979,-0.011318619128466002
2019-12-31,,0.0092826269834363,0.07574160428317,-0.10331428571429,0.0067955477445811,0.0087206319893301,-0.008276462901118,0.013627254509018001,-0.023240749518122,-0.023419576854447996,-0.13595583160801,-1.399433427762,0.0027193359095463,-0.13290113452188,-0.010309278350516,0.01427792216126,0.0010992030777686,0.0,0.0,0.023000337767198,0.023002864417568,0.012048192771084,-0.00019695008722088998,-0.011448196908987
