Date,ODA/KEN_LE_Value,ODA/KEN_LP_Value,ODA/KEN_PPPGDP_Value,ODA/KEN_BCA_NGDPD_Value,ODA/KEN_TX_RPCH_Value,ODA/KEN_TXG_RPCH_Value,ODA/KEN_TM_RPCH_Value,ODA/KEN_TMG_RPCH_Value,ODA/KEN_GGXWDG_NGDP_Value,ODA/KEN_GGXWDN_NGDP_Value,ODA/KEN_GGXCNL_NGDP_Value,ODA/KEN_GGXONLB_NGDP_Value,ODA/KEN_GGR_NGDP_Value,ODA/KEN_GGX_NGDP_Value,ODA/KEN_NGSD_NGDP_Value,ODA/KEN_PPPEX_Value,ODA/KEN_PCPIPCH_Value,ODA/KEN_PCPIEPCH_Value,ODA/KEN_PCPI_Value,ODA/KEN_PCPIE_Value,ODA/KEN_PPPSH_Value,ODA/KEN_NID_NGDP_Value
2004-12-31,,0.027648473866725,0.070939718869709,-1.9209844559584999,1.1802383316783,-0.60368098159509,4.8081979891725,3.2317314022383,-0.10990036831475,-0.11401519960821999,-0.97196261682243,3.3765432098764996,0.028521994442406003,-0.049134345681401,-0.079669442830396,0.052386886503067,0.40080227310714,1.5250535331905999,0.08380609911498199,0.11792092942604,-0.0090909090909091,0.022547144028422995
2005-12-31,,0.027634219006506,0.08883966655192599,0.64416315049226,0.7878615349578699,9.503095975232199,0.9617842876165099,1.7832918481643,-0.10300903855688,-0.11912707023972999,32.111111111111,-0.86530324400564,-0.005862262323494999,0.06764316956566001,0.17551736232901,0.020813408024776,-0.06657916716382299,-0.5834464043419301,0.078227676845767,0.049123242413197,0.0091743119266055,0.19778163838032997
2006-12-31,,0.027660266840221003,0.088642392753563,0.68349016253208,-1.0045220049678,-1.4941292065831,-0.31378537975972,-0.30607568050975,-0.069090136054422,-0.07646183880264,0.43624161073826,-3.4816753926702004,-0.013024305199467,0.018864329268292998,-0.037297845676433995,0.053314892477915994,-0.22778985044101,0.48941368078176,0.060407797445665004,0.07315468490112699,0.0,0.0097065714604487
2007-12-31,,0.027635442454947996,0.10830534582460001,0.6255081300813,-242.18309859155,-2.6232849473056,0.71117705242334,0.40797422472815,-0.13192509705412,-0.13800392571342002,0.11915887850467,0.64767932489451,0.01272859517872,0.023377594913034996,-0.10035953384577001,0.047905459782286,-0.2939910610826,-0.23455440131219,0.042647452422206,0.056002920693527004,0.027272727272727,-0.023867403314917005
2008-12-31,,0.027676620538966,0.015869218500797,0.6967802438262,-0.7811843027330101,-0.68328535554603,-0.9872254335260101,-0.91155606407323,0.071975376844764,0.096309920009342,0.3866388308977,1.2023047375159999,-0.019596778330682997,0.02485380116959,-0.16206159994488,0.14527081649151002,2.5406799531067,1.7639285714286,0.15101362534029997,0.15478698769088,-0.035398230088496005,-0.010640706361784002
2009-12-31,,0.027639971651311,0.034023751584,-0.15677966101695,-2.6701361088871,-1.9122026687295,60.312217194569996,11.045278137128001,0.012073915924316999,0.043671610790083,0.31165311653116995,0.5593023255814,-0.013029145518288,0.035039229671897,0.07195131979278,0.09215077292299001,-0.30123832858751004,-0.48210363096007003,0.10551799422495,0.08015590577868201,0.027522935779817,-0.0012013729977117
2010-12-31,,0.021220159151194004,0.099515221187112,0.28665064452698,-2.4055608820709,-1.8401526393893999,1.1708487084871002,0.30136397809043,0.070754831357145,0.06952772178705399,0.0071166207529843,-0.06785980611484,0.0440038171986,0.03708329744164,-0.09949370972690999,0.015802229762482002,-0.5916413949962099,-0.28081337325349,0.043091411977682,0.057650873339609,0.035714285714286004,0.0096798212956069
2011-12-31,,0.025974025974026,0.09791582415197801,0.51316012905417,-1.2158935879944999,-0.6585919757759301,-0.7901070882203001,-0.6838738961789199,-0.04857446953056,-0.07684049811536799,-0.08411214953271001,-0.1376,-0.035801340645948,-0.044603181195232,-0.19677996422182,0.09111153528027,2.254119285217,2.2843018213356,0.14022515828260998,0.18933565396253998,0.03448275862069,0.040390288177899004
2012-12-31,,0.030379746835442995,0.064818974036475,-0.052519358096734,-8.2733017377567,6.063562453806401,0.91642371234208,0.6646651873123599,-0.029228352453944,-0.042845698632969,0.25335988053758,0.33905380333952,0.009216832569653,0.051858291675723,0.13373634531764,0.04729138725290099,-0.33119383825417,-0.8309918664835699,0.09377957114035199,0.032007682841654,0.016666666666667,0.043511450381679
2013-12-31,,0.027027027027027,0.061126344653027,0.031268506455052004,-0.7001158412974201,-1.246206968714,-0.91210277214334,-0.7714263310593601,0.0061295542588143,0.044520640406058,0.13324066719619002,0.14409421544856,0.030007306126709,0.051491858831308,-0.10608044901777001,0.048357461024499004,-0.39038174450842,1.2340625,0.057172938958400005,0.071484681853888,0.0081967213114754,-0.045720555961959994
2014-12-31,,0.026961722488038,0.07109008507593201,-0.082577236706099,-0.030661516175761,-3.2443688907776997,5.3355769230769,0.9958833619211,0.08948240569256301,0.071805210918114,0.054144033642894995,0.12322131395700998,0.038455692354460995,0.04201383430278299,0.21159480954374,0.060918288764372996,0.27549414028337,0.07805287452790599,0.07292245692051101,0.077069704489059,0.024390243902439,0.071291682637026
2015-12-31,,0.026766370815570997,0.08120346519586401,0.010766149223836001,1.3130759651308,0.66881272486272,0.8543026255881,1.0840495015469,0.041446720944797004,0.011069309795976999,-0.0390625,-0.040161725067385,0.022980093676815,0.0088635763587674,0.086370703057523,0.05268954469224801,-0.17580910586945,-0.32619696379914,0.060101386235505,0.05193399865260599,0.023809523809523996,0.055558395093279006
2016-12-31,,0.026567746619475,0.08385169927909401,-0.07468417141441701,0.14041132766232,0.10575286508567,-0.27025699787199,-0.31529896907216,0.0010309056936063,0.01247465712582,-0.086836187510811,-0.14097163718057001,0.00047693995325995996,-0.018431284582025,0.078390841151216,0.047983640859806,-0.15557404326123,-0.032736375890622005,0.05074800103172599,0.050229462066585004,0.023255813953488,0.018545419329847
2017-12-31,,0.026388489844630998,0.08675243723988499,-0.13010306518538,0.06382777830233201,0.075320677270395,-0.012337371018394,-0.010599855456516,-0.0008582033512840701,0.0040049001130796,-0.084106838416367,-0.13239620791108,0.0080087715116556,-0.010474195391354,0.08515187260395199,0.044629486772247005,-0.012019704433498,0.0,0.05014130908738599,0.050231599967139995,0.022727272727273,0.0086997860708343
2018-12-31,,0.026162227342219,0.08805185418342501,-0.011540236959532,-0.03443685098074,0.032922988834813,0.0064728594140359,0.06720233747260801,-0.0093624514161781,-0.0076258857759633,-0.10734229576007999,-0.18613413715147,0.0061953180420903,-0.014934565050039001,-0.012704667436646002,0.039812341174171,0.0005983246908656,0.0015926737009755,0.050170855260527,0.050308069989651,0.022222222222222,-0.012348006409652
2019-12-31,,0.025956857478597002,0.088190545579223,-0.043742216687422,-0.03584888316940899,0.016537324464154,0.038587385761029,0.06240018252338599,-0.0073049660763446,-0.0070224387014399,-0.097312326227989,-0.20509259259259,0.0053111487121639,-0.011995936230072,0.0083952656206991,0.034465471863642,0.0009966115208291599,-0.0011926058437685,0.050222439601571,0.050250061584467993,0.028985507246377003,-0.0075873258255392
