Date,ODA/GEO_LE_Value,ODA/GEO_LP_Value,ODA/GEO_PPPGDP_Value,ODA/GEO_BCA_NGDPD_Value,ODA/GEO_TX_RPCH_Value,ODA/GEO_TXG_RPCH_Value,ODA/GEO_TM_RPCH_Value,ODA/GEO_TMG_RPCH_Value,ODA/GEO_GGXWDG_NGDP_Value,ODA/GEO_GGXCNL_NGDP_Value,ODA/GEO_GGXONLB_NGDP_Value,ODA/GEO_GGR_NGDP_Value,ODA/GEO_GGSB_NPGDP_Value,ODA/GEO_GGX_NGDP_Value,ODA/GEO_NGSD_NGDP_Value,ODA/GEO_PPPEX_Value,ODA/GEO_PCPIPCH_Value,ODA/GEO_PCPIEPCH_Value,ODA/GEO_PCPI_Value,ODA/GEO_PCPIE_Value,ODA/GEO_PPPSH_Value,ODA/GEO_NID_NGDP_Value,ODA/GEO_LUR_Value
1995-12-31,,-0.027586206896552,0.047362896877459995,,,,,,,,,,,,-8.3108657757118,1.5714285714286,,,1.6271783826121002,0.57374434305216,0.0,,
1996-12-31,,-0.024822695035461,0.12514092446449002,-0.31267759562841996,-1.9110624543843,-3.2624390243902,82.901408450704,1.0016949152541998,,,,,,,-5.8493880146240995,0.39869281045752003,-0.7582996349512701,-0.76140344761473,0.39327718565997993,0.1368886269888,0.045454545454545005,,
1997-12-31,,-0.025026737967914,0.12458249832999001,0.020750516775321998,3.5250629434653,0.48620094868478,4.2580157797549,2.6236240474173997,,,,,,,-0.047889863148406,0.072429906542056,-0.82231940807038,-0.4736649864855,0.06988488038686999,0.072046856372778,0.043478260869565,-0.12032340681966999,-0.40613448682658004
1998-12-31,,-0.011627906976744,0.039996039996040005,-0.0065425656203754,-0.65002529084471,-0.95306833019005,-0.6554338803397,-0.33985278654047996,,,,,,,0.06821820184876,0.045751633986928,-0.49170005724098,-0.027064538514919998,0.035519999999999996,0.070096214282261,0.0,0.54552720214649,0.6396503774334499
1999-12-31,,-0.0077691453940067,0.045311756306521,-0.21481771854175002,-0.5590403237462099,1.4791344667697,-1.0468844104702,-1.0843509964249,,,,,,,0.083746938249323,0.075,4.3851351351351,0.5533523537803101,0.19127588071693,0.10889720234222999,0.0,-0.022236176264175,0.019949923269526
2000-12-31,,-0.0078299776286354,0.042619069301521005,-0.21397903145282,6.6778105539167,3.8725062344139998,7.742094861660099,6.566512798992901,,,,,,,0.1745647034333,0.017441860465116,-0.788791300711,-0.57397373496189,0.040402402743212995,0.046383897649024,0.0,0.0092554115824865,-0.18070953436807
2001-12-31,,-0.0076662908680947,0.071709319591231,-0.18686483739836998,-1.0652934898613,-1.4664448851641003,-0.76263140047474,-0.81282236148855,,-0.63224181360202,0.23452380952381,0.07350758309132001,,-0.0066361556064073,-0.09127391034648599,0.032380952380952004,0.16039603960395998,-0.26643673205432,0.046874391279618,0.034024624825749,0.0,0.06408144931876,0.077517881306785
2002-12-31,,-0.0065894114973869,0.071393643031785,0.0040618653335416,-4.3344230140569,-4.4666026608147,-4.147142857142899,-4.9573333333333,,-0.73698630136986,0.7126325940212199,-0.023445954069977,,-0.05344390693388599,-1.0,0.046125461254612005,0.19005972696245998,0.59359388774611,0.055790829047552004,0.054234198951618004,0.041666666666667,-0.10370057689602001,0.1297093649085
2003-12-31,,-0.0066331198536139,0.13266392819108,0.49587676987708,0.28774509803922,-0.19845697329377,1.6267211378422999,0.8173105720275501,,1.9322916666667,-0.20833333333332996,-0.016806205368136002,,0.0060233633487467,,0.014109347442681002,-0.14214016848898,0.28213166144201,0.047858728983822,0.06952570779485201,0.04,0.27594191522763,-0.08678735905987
2004-12-31,,-0.0064471563435412,0.087709872397582,-0.28084044102351,-1.0255043776171,-0.9943235105385301,-0.21347926267281,-0.32716710613052,,-7.5595026642984005,2.6465149359885998,0.4448062112579,,0.17218022376777,-0.019915272743154,0.05565217391304401,0.1838696197242,0.076226089457788,0.05665886278625401,0.07483184043711501,0.03846153846153799,-0.097074836209283,0.097643683157986
2005-12-31,,0.00162224797219,0.13120523586071,0.60109921897599,-36.289552238806,119.58260869565001,0.34451442800645,0.24076908946176,-0.21796047503323998,-0.40292445166531,-0.36844158377219,0.058288190682557,-1.0769953051643,0.14616654628005,0.0012922775277394,0.044481054365733005,0.45746558418637,-0.17426165976213,0.082570384424382,0.061785323655165994,0.037037037037037,0.14253108499404,0.093155893536122
2006-12-31,,0.018278574733918997,0.12744937503411,0.3710027100271,-1.7275418710877999,-2.200908632004,-0.40963067872317,-0.37121847702709004,-0.20456744158776,0.53106575963719,0.27455219271155,0.09209664209664199,6.5609756097561,0.048525770875535,-0.33667111704494995,0.053627760252366,0.10934851053524,0.42061822301343,0.091610550768959,0.08778255118405201,0.035714285714286004,-0.10304421718000001,-0.016086956521739
2007-12-31,,-0.0013633265167008,0.15327265685514999,0.30150886209396,-1.5443553075224,-1.1727016153246,0.181306514117,-0.030531355466604,-0.20510079976412,-0.7535545023696699,-0.65931669493579,0.09711650230604801,1.5020161290323002,0.22040956510540002,-0.032673599463267,0.06736526946107799,0.0092784630498855,0.25028480291638,0.09246169428700698,0.10974861717925999,0.06896551724137899,0.1358574610245,-0.022020916187951
2008-12-31,,-0.0029579067121729,0.043195365628411,0.11314737001974,-1.9809910294746,-2.0166898470097,-0.29750839646958,-0.26497733160622,0.27883902077151,-3.375,-1.9559032716927,0.048908028298984996,0.11345688960516,0.14911879551131,-0.64870301012623,0.077138849929874,0.08230586199437599,-0.49448747152620004,0.10006706974267,0.055476632613976,-0.032258064516129,-0.20828211881768,0.24022893290157002
2009-12-31,,0.0006846188954815401,-0.030461550843023998,-0.5210114607967999,-2.8073154800783997,-0.42099863201094,-2.3657994218367997,-2.556118515255,0.35425277354796997,2.3112348178137996,3.1599702380952,-0.046269143043337006,0.19279201042119,0.096338700789812,-0.4852912142152,-0.028645833333332996,-0.8274208054361899,-0.46178803172314004,0.017264026180709997,0.029863430275022997,-0.03333333333333299,-0.51436069936791,0.023134373671747005
2010-12-31,,0.011630558722919,0.075537478210343,-0.026870489935435,-0.10962534634380999,-3.9308919078559,-0.9940573103223699,-1.0150764439411,0.051615666746980995,-0.26944826532172,-0.32266142013951,-0.033823026990092,-0.37459046232253,-0.07687152709909799,3.4645186037591,0.072386058981233,3.1163867979154998,2.7645679839249997,0.071087979692926,0.11241257493577,0.03448275862069,0.6660070025879101,-0.033175074183976
2011-12-31,,0.0074391343552751,0.09384888477271,0.24412137769538,0.63902043025301,2.2781136638452004,-139.95890410959,59.539906103286,-0.13864209159645,-0.8188284518828499,-1.0837074201215,-0.002050919377652,-0.27823050058207,-0.12014519056261,0.16564996992869002,0.07375,0.20171613447742,-0.8184325237968199,0.08543615020963,0.020409472561489,0.03333333333333299,0.20239400584795003,-0.07544042722975901
2012-12-31,,0.0064891474602819,0.080893247724547,-0.082503333071916,0.27885091629520004,-0.36702323865732,0.86297318611987,0.5137650252035699,-0.045810551204374,-0.12586605080831,-0.33123028391167,0.020834809722910998,0.021505376344086002,0.016467271727173,0.33493034569175,-0.0058207217694994,-1.1104998244177,-1.6727094561488998,-0.0094385395660546,-0.013733672843871999,0.0,0.13272285128049002,-0.0018589828708006
2013-12-31,,-0.0031124944419743,0.047227389927870005,-0.4960253013078,0.6138652207591,1.9422105672106,-0.8145306381627699,-0.8667008196721301,-0.0023540343812914,0.56803170409511,-2.4245283018868,-0.044255466851787995,-0.63210526315789,-0.028579159197753997,0.06973662415106799,-0.021077283372365002,-0.45762711864407,-2.727603787327,-0.0051201200052044,0.023722155154209997,0.0,-0.15232632249841002,-0.031528535319941
2014-12-31,,-0.0031222123104372,0.067911238546407,0.4168928086838499,-0.65514758819294,-0.7523520285214399,2.1594864479315,3.4058416602612995,0.05309075103232,1.4363942712721003,5.0596026490065995,-0.015979662248048,1.002861230329,0.04404289394888901,-0.09187570971405,0.019138755980861,-9.9296875,1.1079258010118,0.04572204443350401,0.050003308126705,0.032258064516129,0.026869806094183,0.18653846153846
2015-12-31,,-0.0031319910514540006,0.06940026265869,-0.05374670816375401,-0.12468104848063001,0.11743535057318,-0.40039732707242,-0.4092812281926,-0.0086382263628055,-0.18948824343015,-0.34754098360656,-0.0008119579258165099,-0.18464285714286,-0.019008236902658,0.065476867113789,0.030516431924883,0.082458442694663,0.0,0.049490383306788996,0.04999796138492401,0.0,0.027053065628732997,-0.013255383190553001
2016-12-31,,-0.0029174147217237,0.07021804983216401,-0.1247311827957,-0.12190274281171001,-0.16092091136825,-0.040813253012047995,-0.014323685764914,-0.016861952060905003,-0.09854948805460699,-0.16331658291457002,0.0025856018911831,-0.16381953569864002,-0.0054730258014074,0.078523418329244,0.031890660592255,0.010507173166296,0.00020000000000007,0.050005958097054,0.050014120304999,0.03125,0.018273235525871998,-0.021528714729865003
2017-12-31,,-0.0031510240828268,0.071220930232558,-0.09596762537938999,0.063980685076203,0.08515780494739798,0.0051813471502591,0.026666666666667005,-0.022535466892525,-0.048272598201609,-0.10610610610610999,-0.0037947168699113,-0.12100576217914999,-0.0070071096527209,0.05692946879018701,0.028697571743929,0.0,-0.00019996000799847,0.050007677056283,0.050002017159302005,0.0,0.017945316530326,-0.032793764988009996
2018-12-31,,-0.0031609844208626,0.07191316146539999,-0.10087929656275,-0.080414125655935,0.0056334337744006,-0.030771633864417003,-0.08157011527798,-0.018908213158382998,0.041770263550471996,0.052631578947367995,-0.0028106508875740004,-0.035756853396900996,0.00027537778389738,0.028873601946744997,0.027896995708153998,0.0,0.00020000000000007,0.050006993540511996,0.05001264724434099,0.0,-0.00050678733031672,-0.073947808839026
2019-12-31,,-0.0070215175537938,0.071330224294914,-0.10561877667141,-0.026218383713757006,-0.033090151120375,0.0045124899274778,0.0046075627581825,-0.018673311673974,0.024343675417661,-0.015957446808511,-0.0052291944815309,-0.056242274412855,-0.0030627344368355,0.024333666878922997,0.029227557411274,-0.00019996000799847,-0.00039992001599692997,0.049998940379707,0.049990699546565,0.03030303030303,-0.0021730469740322,
