Date,ODA/GHA_LE_Value,ODA/GHA_LP_Value,ODA/GHA_PPPGDP_Value,ODA/GHA_BCA_NGDPD_Value,ODA/GHA_TX_RPCH_Value,ODA/GHA_TXG_RPCH_Value,ODA/GHA_TM_RPCH_Value,ODA/GHA_TMG_RPCH_Value,ODA/GHA_GGXWDG_NGDP_Value,ODA/GHA_GGXWDN_NGDP_Value,ODA/GHA_GGXCNL_NGDP_Value,ODA/GHA_GGXONLB_NGDP_Value,ODA/GHA_GGR_NGDP_Value,ODA/GHA_GGX_NGDP_Value,ODA/GHA_NGSD_NGDP_Value,ODA/GHA_PPPEX_Value,ODA/GHA_PCPIPCH_Value,ODA/GHA_PCPIEPCH_Value,ODA/GHA_PCPI_Value,ODA/GHA_PCPIE_Value,ODA/GHA_PPPSH_Value,ODA/GHA_NID_NGDP_Value
2004-12-31,,0.025527415537989,0.082113240975418,-37.46511627907,-6.8194103194103,-6.8194103194103,0.7008572945907,1.3708646405741998,-0.30768116117035,-0.34046897158785,-0.096745297103613,-1.4282433983926999,0.029382382323558998,0.0086909555140921,-0.10526576019778,0.24686192468619,-0.52429955682416,-0.5001909773797899,0.12665504773301,0.11777502339817,0.0,0.13455414012739
2005-12-31,,0.025579340141398,0.09434691649990899,0.48830782312925003,-0.85433818872704,-0.85433818872704,-0.23997502118739,-0.28943758573388,-0.16219280344653,-0.19096520659164998,-0.061157024793388,0.59785522788204,-0.047382542672832005,-0.049457236041474006,-0.06979442970822299,0.1006711409396,0.19177325122375,0.25991339050692,0.15095123753232,0.14836271470275,0.013888888888889,0.04535087719298201
2006-12-31,,0.025563693810139,0.09381818181818198,0.17454649335809,6.3210144927536,6.3210144927536,0.5897646575503299,0.7714685128478199,-0.45471957363534005,-0.49827013403597,0.65774647887324,3.3708053691275,0.022592437226583,0.11491780611461,-0.20317234004634,0.082317073170732,-0.22603511096389997,-0.26384957541448,0.11683049147442,0.10923243669327,0.0,-0.09222119660988501
2007-12-31,,0.025533305326051005,0.092952127659574,0.059953788155174007,-0.3706819756508,-0.3706819756508,-0.08132752510336701,-0.18398406673932002,0.18379657910811997,0.06046214266143,0.14422259983007998,0.33857965451055994,0.025550867323019,0.05126085159156701,0.059494520241557,0.13239436619717998,-0.081657108619362,0.16707864139887998,0.10728526780903,0.12748720864127,0.013698630136986,-0.070623035681272
2008-12-31,,0.02558033682294,0.10552204821581,0.36759981642955,0.34979553318654,0.34979553318654,0.075828812537673,0.16979046741882997,0.077049603302587,0.28761519248988,0.5672916279933199,0.7757384571264699,-0.088628571428571,0.065757853803469,-0.223207374569,0.17910447761194,0.5383539938484501,0.42241920301224,0.16505263840901,0.18134690533216,0.054054054054054,0.06683906902725299
2009-12-31,,0.025563642819102003,0.047858625243695,-0.54874161073826,-1.0293637846655999,-1.0293637846655999,-1.6012251606156,-1.8515471222738,0.08480311423865801,0.09344169091334699,-0.16960795925619,-0.32332041343669,0.030785629193053,-0.03861921941620201,0.67007881148655,0.15822784810127,-0.20393820054529,-0.47835438151437,0.13139428030408998,0.09458071572432698,0.03846153846153799,-0.036406861831065
2010-12-31,,0.025575558248226,0.093236106109711,0.6002974530581899,-55.218253968254004,-55.218253968254004,-3.0393265407555003,-2.7596967315427,0.28268970657245,0.32255696589693,0.33647125944944,0.49021479713603994,0.016423357664234,0.11215351812367,0.06178129746148799,0.1511839708561,-0.49021995585661,-0.27391901892378,0.066983349536667,0.06869029050497201,0.024691358024691003,0.24338445164723999
2011-12-31,,0.025528503312375998,0.17380802064176,0.041008364312267995,1.862621678987,1.862621678987,0.45212490479816997,0.30451345102984,-0.084273048119136,-0.10496982030942999,-0.44204909284952,-0.59417040358744,0.14464392579294,-0.066180981595092,0.2957343550447,0.10601265822785001,0.14601373544342003,0.21898660454281,0.07675716823141299,0.08370486083397,0.10843373493975998,0.15275075869582
2012-12-31,,0.025592495062541003,0.10741762738816,0.31369266822899,-0.8512476989159301,-0.8512476989159301,-0.77161918348508,-0.79353539422012,0.17080278247791,0.23326959847036,1.3188599846978,2.3839779005525,-0.028075495373032996,0.26110700500944,0.31994164958208005,0.13161659513591,-0.078686816050026,-0.029622551361682004,0.070717782276637,0.08124829022958299,0.054347826086957,0.11192115566355999
2013-12-31,,0.025555644708337003,0.08730586086387301,0.013081889228678001,0.64609831557236,0.64609831557236,-0.77328679037296,-1.055013655872,0.11698113207546999,0.11556672952022,-0.17569908438504997,-0.38332361516034996,-0.10043033889188001,-0.13014033145574,-0.24337644493563,0.14791403286979002,0.64960407239819,0.66112752338749,0.11666783381186,0.13494998248414,0.041237113402062,-0.26660393394852
2014-12-31,,0.025544732621367,0.062243887281272,-0.16719771926882002,-0.92795238592461,-0.92795238592461,-6.177471636952999,20.340425531915,0.17384272570443002,0.18812680764752002,-0.21815270689483,-0.79576399394856,0.10392872092328,-0.016581823626291,-0.42153882594449,0.1795154185022,0.34801988685067997,0.37087810300110996,0.1572553551751,0.18500068591809998,0.0099009900990098,0.017507553495302
2015-12-31,,0.025556911809582004,0.066257130320316,-0.14730165122835,5.8101449275362,5.8101449275362,-0.97456565972766,-0.92779993353274,0.08776522457977401,0.09511088630004902,-0.16574939203891,-1.0861111111111,0.040192838957803005,-0.020972100635632998,0.19156486726268002,0.14659197012138,0.06829454406715,-0.18378378378378,0.1680059454689,0.1510031908197,0.0098039215686275,0.054710380735438
2016-12-31,,0.025552332068735,0.09201817558299001,-0.15078521667257003,2.0280910832092,2.0280910832092,-32.541538461538,-12.817031070195998,-0.0034902540285695,-0.00051963048498847,0.13424363301626,-2.6236559139785003,-0.023069312086653002,0.016717207060104,0.11563573883162,0.11237785016287,-0.13690476190476,-0.07947019867549701,0.14499986744081,0.13900011943751,0.029126213592232997,0.028616606888040002
2017-12-31,,0.025568490915026,0.085316354329411,-0.07828142380422701,-0.28652751423149997,-0.28652751423149997,-0.14632718759145,-0.1202648748661,-0.035123645967207004,-0.054835075963260003,-0.19640200189367998,-11.655629139073,0.1543710021322,0.055253900275314,0.07305303146978799,0.09590043923865302,-0.079310344827586,-0.079136690647482,0.13349695808466,0.12799752747101,0.028301886792453,0.032244760226463
2018-12-31,,0.025567579036707002,0.080049189814815,-0.06260371096696299,-0.25236406619385,-0.25236406619385,0.050622785967318,0.060549036971441,-0.02934718969555,-0.049704340917077997,-0.013634068338663001,0.25978868862648,0.0001847063169561,-0.0027901583505454,0.0071285044493349,0.08283233132932499,-0.08239700374531798,-0.0859375,0.12249827643439,0.11700092473444,0.0091743119266055,-0.0096618357487922
2019-12-31,,0.025550843074377,0.052248402609406004,0.13839716768587,-1.4503293807642001,-1.4503293807642001,-0.6549923863389201,-0.57864523536165,0.0086254995099148,-0.0088754542238801,-0.5689419795221801,1.8589047853971001,0.013204062788549999,-0.11079215116278998,-0.0046553607904612,0.062924120913017,-0.08979591836734699,-0.094017094017094,0.11150035031528,0.10599835301537999,0.0,0.027947918576930002
